prompt,gt_answer,pred_answer
"<bos><start_of_turn>user
""""""A bouquet lies at the feet of a statue, card reading 'Gone too soon,' surrounded by ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A woman holds an ultrasound image, crying in an empty waiting room, the future she dreamed of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A father weeps silently at the site of a car crash memorial, his heart aching with the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A family photo floats in floodwater inside a crumbling, abandoned home, the memories now submerged in ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A streetlight flickers over a figure curled on a park bench in the rain, its dim light ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A boy stares at his reflection in a cracked window, eyes hollow, lost in the pain of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A wedding ring lies abandoned on a headstone, glinting in the rain, a symbol ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A soldier’s boots sit beside a helmet and dog tags in a field of crosses, the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A bloodied pillow lies on the floor of a silent bedroom, stained with the pain of a ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A girl covers her ears as her parents scream in the next room, her heart pounding in fear ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A dog lies beside its owner’s grave, refusing to move, loyal even in death, ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A man watches old home videos alone, tears streaming down his cheeks, memories of better days haunting ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A graveyard shrouded in fog, one lone figure standing in the mist, lost in mourning and solitude ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A child places a drawing on a gravestone and walks away in silence, the wind carrying away ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A woman holds her head in her hands beside a freshly dug grave, her grief overwhelming and deep ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A field of white crosses stretches into the horizon, each marked with a name and a date, ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",sad,sad
"<bos><start_of_turn>user
""""""A child laughs joyfully, running through a field of sunflowers under a bright blue sky, feeling ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A couple shares a kiss under a fireworks-lit sky, celebrating New Year's Eve together ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A golden retriever excitedly chases a ball across a sunny park, tail wagging, bringing joy to ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Friends cheer, clinking glasses at a rooftop party, city lights sparkling behind them, creating lasting ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A grandmother hugs her grandchild tightly, both smiling with pure happiness, enjoying a peaceful moment of love ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A young couple dances barefoot on the beach, waves crashing around them, their laughter filling the evening ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A child excitedly blows out birthday candles, surrounded by family and balloons, making a wish with all ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A musician plays guitar in the street, strangers clapping and dancing to the rhythm, creating an atmosphere ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A newlywed couple walks hand in hand through a garden filled with blooming roses, their hearts full ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A father lifts his giggling daughter onto his shoulders at a summer carnival, both enjoying the joyful ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A child runs through a field of daisies, laughter echoing in the sunshine, feeling the warmth of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A couple shares their first kiss as newlyweds under a glowing sunset, their love marking the beginning of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A golden retriever leaps into a lake, kids cheering on the shore, the moment filled with pure ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A grandmother blows out 90 candles as her family sings joyfully around her, a lifetime ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A surprise party erupts in cheers as the birthday girl walks in, her heart filled with happiness ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A father swings his son in the air on a beach at sunset, both enjoying the golden glow ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A baby giggles wildly during their first time on a swing, a joyous moment that melts everyone ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A rainbow arcs over a quiet countryside after a warm summer rain, casting a colorful glow over the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Children chase butterflies in a garden full of blooming tulips and sunflowers, laughing and running in pure joy ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Friends laugh around a bonfire, roasting marshmallows under the starry night sky, sharing stories and creating memories ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A classroom of kids cheers as balloons fall for the last day of school, their excitement palpable as ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Two best friends take silly selfies surrounded by confetti and balloons, laughing together as they capture the moment ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A woman receives a marriage proposal beneath a canopy of fairy lights, her heart racing with joy and ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Siblings build the tallest sandcastle on a sunny, perfect beach day, their laughter mixing with ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A bride and groom run through a tunnel of sparklers after their ceremony, hand in hand, ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A child hugs their puppy tightly, both grinning with joy, their hearts full of unconditional love and ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A girl spins in a new dress as cherry blossoms fall around her, her face glowing with pure ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A teenager jumps with joy after receiving their college acceptance letter, overwhelmed with happiness and the promise of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A marching band parades down a street, music echoing and people clapping, celebrating a day of tradition ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A mom and daughter bake cookies together, laughing as flour flies everywhere, enjoying a special moment in ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Friends jump into a lake together, water splashing under the summer sun, their laughter ringing out across ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A couple paints their new home, smiling with splatters of color on their clothes, creating their ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Kids play tag through a sprinkler on a hot summer day, their laughter filling the air as water ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A birthday cake covered in candles glows as the room sings in unison, celebrating another year of life ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A toddler hugs a balloon animal, face lit up with pure joy, their eyes sparkling with excitement ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A boy wins a prize at the fair, holding up a giant teddy bear, his face beaming ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Grandparents dance together at their 50th anniversary, surrounded by generations of family, their ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A girl tosses her graduation cap high, beaming with pride, surrounded by friends and family celebrating her ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A couple shares ice cream on a warm summer night, laughing together under the starry sky, savor ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A small child opens a gift, eyes wide with wonder and excitement, unable to contain their joy ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Two friends high-five at the finish line of their first marathon, exhausted but elated by their ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Parents cheer as their baby takes their first steps in the living room, capturing the precious milestone on ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A kite soars high in a bright blue sky, pulled by a running child whose laughter echoes ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A dog runs through a meadow, tongue out, tail wagging furiously, thrilled by the freedom ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A young boy gives his mom a handmade card for Mother’s Day, his face beaming with ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Sunlight pours through the trees as a family hikes together in the forest, enjoying nature and each ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Laughter fills the air as friends pile into a photo booth at a wedding, creating memories to ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A couple clinks glasses during a candlelit dinner on their anniversary, savoring the love and ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Friends sing along to music on a road trip with the windows down, enjoying the carefree spirit of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""New parents cradle their newborn, eyes full of awe and love, marveling at the tiny miracle ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Kids laugh while carving pumpkins, their faces glowing in the autumn sun, enjoying the season's ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Snowflakes fall gently as children build a snowman, scarves and smiles in place, surrounded by a ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A family cuddles together on the couch, watching their favorite movie, wrapped in warmth and shared ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A teacher smiles as a student hands them a flower and thank you note, grateful for the kindness ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A toddler dances with delight at a backyard bubble party, joyfully chasing after the floating bubbles in ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Fireworks light up the sky above a cheering crowd on Independence Day, marking the celebration with explosive beauty ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A birthday piñata explodes, candy raining down on screaming, happy children, who scramble excitedly ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Siblings exchange gifts and hugs during a cozy winter holiday morning, sharing the warmth of family love ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Friends picnic by a lake, passing food and sharing stories under the sun, enjoying the peacefulness ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A man surprises his partner with breakfast in bed and fresh flowers, starting their day with love and ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A couple watches dolphins leap from the ocean on a tropical vacation, the water sparkling under the sun ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A newly adopted dog licks their owner's face, tail wagging nonstop, excited to ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A couple holds hands on a park bench, laughing at old memories, savoring the quiet moments ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""Best friends exchange handmade friendship bracelets under a blooming cherry tree, giggling at the beauty of the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A teen proudly shows their freshly baked cake to their grandparents, beaming with pride over their culinary success ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A man twirls his partner in the middle of a crowded festival, their laughter blending with ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A girl hugs a giant stuffed animal she won at the carnival, smiling with pure joy and accomplishment ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
"<bos><start_of_turn>user
""""""A group of campers roast marshmallows and sing songs around the fire, sharing stories under the starl ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.<end_of_turn>
<start_of_turn>model
",happy,happy
