prompt,gt_answer,pred_answer
"<bos><start_of_turn>user
Question: 86+10. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 67-36. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 36/29. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 15*20. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 42/28. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 50+10. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",6,6
"<bos><start_of_turn>user
Question: 90*39. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 66+12. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",7,7
"<bos><start_of_turn>user
Question: 90*45. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 23-12. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 99*57. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",5,5
"<bos><start_of_turn>user
Question: 27/21. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 46/14. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 14*84. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 78+12. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 22+11. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 83+11. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 30/26. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 73+11. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 60/21. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 47+10. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",5,5
"<bos><start_of_turn>user
Question: 93-48. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 16*58. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 26+29. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",5,5
"<bos><start_of_turn>user
Question: 66+16. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 85-64. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 75+16. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 53+39. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 40*22. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 27*70. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 52+38. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 95/32. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 53-30. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 70+19. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 69+27. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 68+19. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 84-39. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 79/63. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 62-14. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 93*98. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 17/14. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 91*58. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",5,5
"<bos><start_of_turn>user
Question: 25-11. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 38*28. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 49/30. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 41/31. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 81+14. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 70/49. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 29-29. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",0,0
"<bos><start_of_turn>user
Question: 66+31. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 88/51. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 72-32. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 29*28. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 39/30. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 34*37. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 38/29. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 88/64. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 79+12. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 72+14. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 47/10. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 49/44. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 23+46. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",6,6
"<bos><start_of_turn>user
Question: 67-58. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 47*30. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 12+47. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",5,5
"<bos><start_of_turn>user
Question: 66/45. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 36*36. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 79-70. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 42-17. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 94/55. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 13*88. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 64+25. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 68-37. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 31-18. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 91-89. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 52+45. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 87/74. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 35*26. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 99/73. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 67/20. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 90*91. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 86+12. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 24*92. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 21/11. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 56*41. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 34+12. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 68*63. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 92/28. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 82/82. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 83/33. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 22*38. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 21/14. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 25+73. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 14-14. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",0,0
"<bos><start_of_turn>user
Question: 93*41. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 20-11. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 26*77. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 92*90. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 95/75. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 29/14. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 75-67. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",8,8
"<bos><start_of_turn>user
Question: 46-29. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 17*95. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 89*41. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 99/32. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 24-15. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 97/48. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 24*95. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",2,2
"<bos><start_of_turn>user
Question: 15-15. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",0,0
"<bos><start_of_turn>user
Question: 47-41. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",6,6
"<bos><start_of_turn>user
Question: 51+28. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",7,7
"<bos><start_of_turn>user
Question: 61+15. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",7,7
"<bos><start_of_turn>user
Question: 40/28. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 28+26. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",5,5
"<bos><start_of_turn>user
Question: 69/12. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",5,5
"<bos><start_of_turn>user
Question: 70*53. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",3,3
"<bos><start_of_turn>user
Question: 86/84. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 90-43. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
"<bos><start_of_turn>user
Question: 77+16. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 25/22. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",1,1
"<bos><start_of_turn>user
Question: 80+15. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",9,9
"<bos><start_of_turn>user
Question: 29*20. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",5,5
"<bos><start_of_turn>user
Question: 51*92. What is the result of the given arithmetic calculation? Answer in a single number.<end_of_turn>
<start_of_turn>model
",4,4
