relative_image_path,prompt,gt_answer,pred_answer
images/Andrea_Pirlo.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Cy_Young.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Bud_Grant.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Jesse_Hibbs.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Jim_Bunning.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Carlos_Arroyo.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Alessandro_Nesta.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,sw
images/Ryan_Smyth.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Troy_Aikman.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Joakim_Noah.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Sergei_Fedorov.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Chris_Paul.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/David_Robinson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Bobby_Orr.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Herschel_Walker.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Bobby_Hull.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Larry_Doby.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Ed_O'Neill.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Kareem_Abdul-Jabbar.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Ty_Cobb.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Dennis_Seidenberg.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Joe_DiMaggio.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Dave_DeBusschere.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,foot
images/Tony_Gwynn.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,foot
images/Bart_Starr.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Lou_Gehrig.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Grant_Hill.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/O._J._Simpson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Bill_Bradley.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Michael_Jordan.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Leon_Allen_White.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,g
images/Torsten_Frings.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Gonzalo_Higuain.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Patrick_Roy.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Alex_Rodriguez.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,foot
images/Pedro_Martinez.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Drew_Brees.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Howie_Morenz.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,base
images/Warren_Spahn.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,foot
images/Oscar_Robertson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Jermain_Defoe.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Ken_Dryden.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Woody_Strode.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Russell_Wilson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Eric_Lindros.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/John_Olerud.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Terry_Bradshaw.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Pavel_Datsyuk.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Christy_Mathewson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Timothy_Brown.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Nelson_Valdez.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Shaquille_O'Neal.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Siem_de_Jong.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Dirk_Nowitzki.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Carlos_Bocanegra.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Tim_Horton.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Phil_Esposito.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,base
images/Guus_Hiddink.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Connie_Mack.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Tim_Cahill.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/George_Best.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Robbie_Rogers.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Ichiro_Suzuki.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/LeBron_James.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Bubba_Smith.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Alexander_Ovechkin.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Efren_Navarro.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Marcos_Mondaini.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Scottie_Pippen.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Marc_Gasol.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Arne_Friedrich.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Bob_Hayes.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Corey_Perry.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Fred_Williamson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,g
images/Karl_Malone.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Walter_Zenga.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Kendall_Waston.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Florent_Sinama_Pongolle.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,ten
images/Freddy_Adu.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Kevin_Durant.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Bo_Jackson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,foot
images/Tom_Brady.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Blaise_Matuidi.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Alexei_Kovalev.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Kaka.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/George_Halas.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Dick_Butkus.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Pavol_Demitra.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Kasey_Keller.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Red_Grange.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Stan_Musial.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Billy_Sunday.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Tommie_Smith.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Herculez_Gomez.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Lionel_Conacher.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Derek_Jeter.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Honus_Wagner.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Mickey_Mantle.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Bastian_Schweinsteiger.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Hakeem_Olajuwon.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Allen_Iverson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Marco_Di_Vaio.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Tom_Seaver.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Jozy_Altidore.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Tim_Duncan.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Chase_Young.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Brett_Favre.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Michael_Strahan.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Sergei_Makarov.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Danny_Ainge.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,foot
images/Barry_Bonds.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Roger_Staubach.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Roy_Campanella.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Kevin_Love.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Wilt_Chamberlain.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Youri_Djorkaeff.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Steve_Yzerman.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Dean_Cain.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Don_Shula.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Bronko_Nagurski.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Ara_Parseghian.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Lutz_Pfannenstiel.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Frank_Robinson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Emmitt_Smith.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,b
images/Brian_Bosworth.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Terry_Sawchuk.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Pete_Rose.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Bob_Gibson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Steve_Nash.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Randy_Moss.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Johnny_Unitas.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Willie_Stargell.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Jarome_Iginla.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Cam_Newton.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Babe_Ruth.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Gary_Payton.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Brett_Hull.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Mark_Messier.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Kevin_Garnett.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Tony_Parker.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Moses_Malone.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Alex_Karras.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Jack_Kemp.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Jerry_West.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Stan_Mikita.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Lawrence_Taylor.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Hristo_Stoichkov.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Ron_W._Miller.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,h
images/Elroy_Hirsch.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Ernie_Banks.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Roger_Maris.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Tim_Howard.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Larry_Bird.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Carl_Weathers.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Kenny_Lofton.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Nick_Swisher.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Shane_Doan.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/John_Elway.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/David_Villa.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Terry_Crews.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Jacques_Plante.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,base
images/Nigel_de_Jong.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Olumide_Oyedeji.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Obafemi_Martins.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Daniel_Santiago.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,foot
images/Evgeni_Malkin.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Mauricio_Wright.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Ilya_Kovalchuk.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Frank_Lampard.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Peter_Forsberg.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Claudio_Reyna.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Boris_Diaw.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Nate_Schierholtz.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Warren_Moon.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Julius_Erving.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Maurice_Richard.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Rick_Barry.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Jason_Kidd.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Benny_Feilhaber.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Juninho_Pernambucano.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Guy_Lafleur.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Alexi_Lalas.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Kobe_Bryant.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Dwight_Howard.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Clayton_Kershaw.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Dwyane_Wade.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/George_Plimpton.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Yu_Darvish.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Hope_Solo.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,sw
images/Giovani_dos_Santos.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Casey_Stengel.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Walter_Payton.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Rosey_Grier.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Raimo_Helminen.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Carmelo_Anthony.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Bill_Goldberg.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Nani.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,base
images/Pau_Gasol.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,ten
images/Bashkim_Kadrii.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Frank_Mahovlich.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Tony_Dungy.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Ollie_Matson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Phil_Jackson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Len_Ford.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Colin_Kaepernick.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Gordie_Howe.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Joe_Namath.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,g
images/Patrick_Ewing.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Merlin_Olsen.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,base
images/Dan_Marino.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Jim_Thorpe.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,foot
images/Dave_Winfield.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/John_Matuszak.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Wim_Suurbier.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,base
images/Yogi_Berra.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Emanuel_Pogatetz.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Roman_Reigns.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,h
images/Steven_Gerrard.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Egidio_Rios.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,base
images/Ted_Williams.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Wayne_Rooney.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Robbie_Keane.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Wayne_Gretzky.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,foot
images/Rick_Fox.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,base
images/Deion_Sanders.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Javier_Hernandez.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,base
images/Frank_Gifford.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/David_Andersen.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,g
images/Hank_Greenberg.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Viacheslav_Fetisov.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,base
images/Mario_Lemieux.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Thierry_Henry.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Stephen_Curry.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Brock_Lesnar.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Chuck_Connors.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Bill_Russell.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Jermaine_Jones.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],s,foot
images/Jackie_Robinson.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],base,base
images/Charles_Barkley.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
images/Paul_Kariya.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],h,h
images/Jim_Brown.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],foot,foot
images/Yao_Ming.png,<s>[INST][IMG]What sport does this athlete play? Answer in a single word.[/INST],b,b
